Year,Month,District Code,District Name,Neighborhood Code,Neighborhood Name,Gender,Demand_occupation,Number
2021,February,8,Nou Barris,46,el Turó de la Peira,Female,Registered unemployed,598
2021,February,8,Nou Barris,47,Can Peguera,Female,Registered unemployed,83
2021,February,8,Nou Barris,48,la Guineueta,Female,Registered unemployed,654
2021,February,8,Nou Barris,49,Canyelles,Female,Registered unemployed,319
2021,February,8,Nou Barris,50,les Roquetes,Female,Registered unemployed,692
2021,February,8,Nou Barris,51,Verdun,Female,Registered unemployed,530
2021,February,8,Nou Barris,52,la Prosperitat,Female,Registered unemployed,1031
2021,February,8,Nou Barris,53,la Trinitat Nova,Female,Registered unemployed,460
2021,February,8,Nou Barris,54,Torre Baró,Female,Registered unemployed,127
2021,February,8,Nou Barris,55,Ciutat Meridiana,Female,Registered unemployed,664
2021,February,8,Nou Barris,56,Vallbona,Female,Registered unemployed,77
2021,February,9,Sant Andreu,57,la Trinitat Vella,Female,Registered unemployed,615
2021,February,9,Sant Andreu,58,Baró de Viver,Female,Registered unemployed,84
2021,February,9,Sant Andreu,59,el Bon Pastor,Female,Registered unemployed,477
2021,February,9,Sant Andreu,60,Sant Andreu,Female,Registered unemployed,1932
2021,February,9,Sant Andreu,61,la Sagrera,Female,Registered unemployed,880
2021,February,9,Sant Andreu,62,el Congrés i els Indians,Female,Registered unemployed,428
2021,February,9,Sant Andreu,63,Navas,Female,Registered unemployed,662
2021,February,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Registered unemployed,1255
2021,February,10,Sant Martí,65,el Clot,Female,Registered unemployed,866
2021,February,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Registered unemployed,425
2021,February,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Registered unemployed,283
2021,February,10,Sant Martí,68,el Poblenou,Female,Registered unemployed,973
2021,February,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Registered unemployed,450
2021,February,10,Sant Martí,70,el Besòs i el Maresme,Female,Registered unemployed,1028
2021,February,10,Sant Martí,71,Provençals del Poblenou,Female,Registered unemployed,680
2021,February,10,Sant Martí,72,Sant Martí de Provençals,Female,Registered unemployed,931
2021,February,10,Sant Martí,73,la Verneda i la Pau,Female,Registered unemployed,1052
2021,February,99,No consta,99,No consta,Female,Registered unemployed,74
2021,February,1,Ciutat Vella,1,el Raval,Female,Unemployment demand,3238
2021,February,1,Ciutat Vella,2,el Barri Gòtic,Female,Unemployment demand,782
2021,February,1,Ciutat Vella,3,la Barceloneta,Female,Unemployment demand,854
2021,February,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Unemployment demand,1196
2021,February,2,Eixample,5,el Fort Pienc,Female,Unemployment demand,1414
2021,February,2,Eixample,6,la Sagrada Família,Female,Unemployment demand,2350
2021,February,2,Eixample,7,la Dreta de l'Eixample,Female,Unemployment demand,1562
2021,February,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Unemployment demand,1682
2021,February,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Unemployment demand,2516
2021,February,2,Eixample,10,Sant Antoni,Female,Unemployment demand,1785
2021,February,3,Sants-Montjuïc,11,el Poble Sec,Female,Unemployment demand,2089
2021,February,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Unemployment demand,85
2021,February,3,Sants-Montjuïc,13,la Marina de Port,Female,Unemployment demand,1613
2021,February,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Unemployment demand,527
2021,February,3,Sants-Montjuïc,15,Hostafrancs,Female,Unemployment demand,806
2021,February,3,Sants-Montjuïc,16,la Bordeta,Female,Unemployment demand,946
2021,February,3,Sants-Montjuïc,17,Sants - Badal,Female,Unemployment demand,1026
2021,February,3,Sants-Montjuïc,18,Sants,Female,Unemployment demand,1946
2021,February,4,Les Corts,19,les Corts,Female,Unemployment demand,2009
2021,February,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Unemployment demand,1015
2021,February,4,Les Corts,21,Pedralbes,Female,Unemployment demand,254
2021,February,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Unemployment demand,99
2021,February,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Unemployment demand,537
2021,February,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Unemployment demand,387
2021,February,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Unemployment demand,741
2021,February,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Unemployment demand,1388
2021,February,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Unemployment demand,1198
2021,February,6,Gràcia,28,Vallcarca i els Penitents,Female,Unemployment demand,729
2021,February,6,Gràcia,29,el Coll,Female,Unemployment demand,314
2021,February,6,Gràcia,30,la Salut,Female,Unemployment demand,602
2021,February,6,Gràcia,31,la Vila de Gràcia,Female,Unemployment demand,2378
2021,February,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Unemployment demand,1545
2021,February,7,Horta-Guinardó,33,el Baix Guinardó,Female,Unemployment demand,1187
2021,February,7,Horta-Guinardó,34,Can Baró,Female,Unemployment demand,429
2021,February,7,Horta-Guinardó,35,el Guinardó,Female,Unemployment demand,1733
2021,February,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Unemployment demand,482
2021,February,7,Horta-Guinardó,37,el Carmel,Female,Unemployment demand,1652
2021,February,7,Horta-Guinardó,38,la Teixonera,Female,Unemployment demand,510
2021,February,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Unemployment demand,310
2021,February,7,Horta-Guinardó,40,Montbau,Female,Unemployment demand,224
2021,February,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Unemployment demand,239
2021,February,7,Horta-Guinardó,42,la Clota,Female,Unemployment demand,17
2021,February,7,Horta-Guinardó,43,Horta,Female,Unemployment demand,1371
2021,February,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Unemployment demand,1296
2021,February,8,Nou Barris,45,Porta,Female,Unemployment demand,1266
2021,February,8,Nou Barris,46,el Turó de la Peira,Female,Unemployment demand,798
2021,February,8,Nou Barris,47,Can Peguera,Female,Unemployment demand,107
2021,February,8,Nou Barris,48,la Guineueta,Female,Unemployment demand,798
2021,February,8,Nou Barris,49,Canyelles,Female,Unemployment demand,389
2021,February,8,Nou Barris,50,les Roquetes,Female,Unemployment demand,844
2021,February,8,Nou Barris,51,Verdun,Female,Unemployment demand,647
2021,February,8,Nou Barris,52,la Prosperitat,Female,Unemployment demand,1422
2021,February,8,Nou Barris,53,la Trinitat Nova,Female,Unemployment demand,429
2021,February,8,Nou Barris,54,Torre Baró,Female,Unemployment demand,115
2021,February,8,Nou Barris,55,Ciutat Meridiana,Female,Unemployment demand,601
2021,February,8,Nou Barris,56,Vallbona,Female,Unemployment demand,70
2021,February,9,Sant Andreu,57,la Trinitat Vella,Female,Unemployment demand,557
2021,February,9,Sant Andreu,58,Baró de Viver,Female,Unemployment demand,124
2021,February,9,Sant Andreu,59,el Bon Pastor,Female,Unemployment demand,704
2021,February,9,Sant Andreu,60,Sant Andreu,Female,Unemployment demand,2851
2021,February,9,Sant Andreu,61,la Sagrera,Female,Unemployment demand,1427
2021,February,9,Sant Andreu,62,el Congrés i els Indians,Female,Unemployment demand,695
2021,February,9,Sant Andreu,63,Navas,Female,Unemployment demand,1069
2021,February,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Unemployment demand,1883
2021,February,10,Sant Martí,65,el Clot,Female,Unemployment demand,1292
2021,February,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Unemployment demand,625
2021,February,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Unemployment demand,405
2021,February,10,Sant Martí,68,el Poblenou,Female,Unemployment demand,1399
2021,February,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Unemployment demand,517
2021,February,10,Sant Martí,70,el Besòs i el Maresme,Female,Unemployment demand,1178
2021,February,10,Sant Martí,71,Provençals del Poblenou,Female,Unemployment demand,941
2021,February,10,Sant Martí,72,Sant Martí de Provençals,Female,Unemployment demand,1319
2021,February,10,Sant Martí,73,la Verneda i la Pau,Female,Unemployment demand,1486
2021,February,99,No consta,99,No consta,Female,Unemployment demand,206
2021,February,1,Ciutat Vella,1,el Raval,Male,Registered unemployed,3102
2021,February,1,Ciutat Vella,2,el Barri Gòtic,Male,Registered unemployed,767
2021,February,1,Ciutat Vella,3,la Barceloneta,Male,Registered unemployed,733
2021,February,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Registered unemployed,1007
2021,February,2,Eixample,5,el Fort Pienc,Male,Registered unemployed,792
2021,February,2,Eixample,6,la Sagrada Família,Male,Registered unemployed,1238
2021,February,2,Eixample,7,la Dreta de l'Eixample,Male,Registered unemployed,891
2021,February,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Registered unemployed,912
2021,February,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Registered unemployed,1341
2021,February,2,Eixample,10,Sant Antoni,Male,Registered unemployed,1025
2021,February,3,Sants-Montjuïc,11,el Poble Sec,Male,Registered unemployed,1620
2021,February,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered unemployed,79
2021,February,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered unemployed,993
2021,February,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered unemployed,403
2021,February,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered unemployed,441
2021,February,3,Sants-Montjuïc,16,la Bordeta,Male,Registered unemployed,518
2021,February,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered unemployed,512
2021,February,3,Sants-Montjuïc,18,Sants,Male,Registered unemployed,1022
2021,February,4,Les Corts,19,les Corts,Male,Registered unemployed,1026
2021,February,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered unemployed,506
2021,February,4,Les Corts,21,Pedralbes,Male,Registered unemployed,115
2021,February,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered unemployed,61
2021,February,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered unemployed,272
2021,February,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered unemployed,235
2021,February,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered unemployed,360
2021,February,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered unemployed,635
2021,February,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered unemployed,580
2021,February,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered unemployed,379
2021,February,6,Gràcia,29,el Coll,Male,Registered unemployed,156
2021,February,6,Gràcia,30,la Salut,Male,Registered unemployed,330
2021,February,6,Gràcia,31,la Vila de Gràcia,Male,Registered unemployed,1264
2021,February,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered unemployed,806
2021,February,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered unemployed,614
2021,February,7,Horta-Guinardó,34,Can Baró,Male,Registered unemployed,238
2021,February,7,Horta-Guinardó,35,el Guinardó,Male,Registered unemployed,957
2021,February,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered unemployed,290
2021,February,7,Horta-Guinardó,37,el Carmel,Male,Registered unemployed,991
2021,February,7,Horta-Guinardó,38,la Teixonera,Male,Registered unemployed,331
2021,February,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered unemployed,206
2021,February,7,Horta-Guinardó,40,Montbau,Male,Registered unemployed,149
2021,February,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered unemployed,159
2021,February,7,Horta-Guinardó,42,la Clota,Male,Registered unemployed,11
2021,February,7,Horta-Guinardó,43,Horta,Male,Registered unemployed,828
2021,February,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered unemployed,769
2021,February,8,Nou Barris,45,Porta,Male,Registered unemployed,752
2021,February,8,Nou Barris,46,el Turó de la Peira,Male,Registered unemployed,478
2021,February,8,Nou Barris,47,Can Peguera,Male,Registered unemployed,66
2021,February,8,Nou Barris,48,la Guineueta,Male,Registered unemployed,532
2021,February,8,Nou Barris,49,Canyelles,Male,Registered unemployed,260
2021,February,8,Nou Barris,50,les Roquetes,Male,Registered unemployed,563
2021,February,8,Nou Barris,51,Verdun,Male,Registered unemployed,432
2021,February,8,Nou Barris,52,la Prosperitat,Male,Registered unemployed,844
2021,February,8,Nou Barris,53,la Trinitat Nova,Male,Registered unemployed,404
2021,February,8,Nou Barris,54,Torre Baró,Male,Registered unemployed,112
2021,February,8,Nou Barris,55,Ciutat Meridiana,Male,Registered unemployed,587
2021,February,8,Nou Barris,56,Vallbona,Male,Registered unemployed,68
2021,February,9,Sant Andreu,57,la Trinitat Vella,Male,Registered unemployed,544
2021,February,9,Sant Andreu,58,Baró de Viver,Male,Registered unemployed,65
2021,February,9,Sant Andreu,59,el Bon Pastor,Male,Registered unemployed,367
2021,February,9,Sant Andreu,60,Sant Andreu,Male,Registered unemployed,1486
2021,February,9,Sant Andreu,61,la Sagrera,Male,Registered unemployed,746
2021,February,9,Sant Andreu,62,el Congrés i els Indians,Male,Registered unemployed,363
2021,February,9,Sant Andreu,63,Navas,Male,Registered unemployed,561
2021,February,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Registered unemployed,1118
2021,February,10,Sant Martí,65,el Clot,Male,Registered unemployed,748
2021,February,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Registered unemployed,362
2021,February,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Registered unemployed,250
2021,February,10,Sant Martí,68,el Poblenou,Male,Registered unemployed,855
2021,February,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Registered unemployed,429
2021,February,10,Sant Martí,70,el Besòs i el Maresme,Male,Registered unemployed,977
2021,February,10,Sant Martí,71,Provençals del Poblenou,Male,Registered unemployed,589
2021,February,10,Sant Martí,72,Sant Martí de Provençals,Male,Registered unemployed,789
2021,February,10,Sant Martí,73,la Verneda i la Pau,Male,Registered unemployed,892
2021,February,99,No consta,99,No consta,Male,Registered unemployed,59
2021,February,1,Ciutat Vella,1,el Raval,Male,Unemployment demand,5167
2021,February,1,Ciutat Vella,2,el Barri Gòtic,Male,Unemployment demand,950
2021,February,1,Ciutat Vella,3,la Barceloneta,Male,Unemployment demand,1003
2021,February,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Unemployment demand,1393
2021,February,2,Eixample,5,el Fort Pienc,Male,Unemployment demand,1400
2021,February,2,Eixample,6,la Sagrada Família,Male,Unemployment demand,2293
2021,February,2,Eixample,7,la Dreta de l'Eixample,Male,Unemployment demand,1476
2021,February,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Unemployment demand,1730
2021,February,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Unemployment demand,2529
2021,February,2,Eixample,10,Sant Antoni,Male,Unemployment demand,1890
2021,February,3,Sants-Montjuïc,11,el Poble Sec,Male,Unemployment demand,2421
2021,February,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Unemployment demand,110
2021,February,3,Sants-Montjuïc,13,la Marina de Port,Male,Unemployment demand,1796
2021,February,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Unemployment demand,609
2021,February,3,Sants-Montjuïc,15,Hostafrancs,Male,Unemployment demand,799
2021,February,3,Sants-Montjuïc,16,la Bordeta,Male,Unemployment demand,938
2021,February,3,Sants-Montjuïc,17,Sants - Badal,Male,Unemployment demand,1034
2021,February,3,Sants-Montjuïc,18,Sants,Male,Unemployment demand,1938
2021,February,4,Les Corts,19,les Corts,Male,Unemployment demand,1971
2021,February,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Unemployment demand,1023
2021,February,4,Les Corts,21,Pedralbes,Male,Unemployment demand,220
2021,February,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Unemployment demand,93
2021,February,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Unemployment demand,479
2021,February,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Unemployment demand,362
2021,February,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Unemployment demand,638
2021,February,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Unemployment demand,1151
2021,February,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Unemployment demand,1070
2021,February,6,Gràcia,28,Vallcarca i els Penitents,Male,Unemployment demand,696
2021,February,6,Gràcia,29,el Coll,Male,Unemployment demand,292
2021,February,6,Gràcia,30,la Salut,Male,Unemployment demand,602
2021,February,6,Gràcia,31,la Vila de Gràcia,Male,Unemployment demand,2253
2021,February,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Unemployment demand,1490
2021,February,7,Horta-Guinardó,33,el Baix Guinardó,Male,Unemployment demand,1161
2021,February,7,Horta-Guinardó,34,Can Baró,Male,Unemployment demand,433
2021,February,7,Horta-Guinardó,35,el Guinardó,Male,Unemployment demand,1746
2021,February,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Unemployment demand,525
2021,February,7,Horta-Guinardó,37,el Carmel,Male,Unemployment demand,1795
2021,February,7,Horta-Guinardó,38,la Teixonera,Male,Unemployment demand,558
2021,February,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Unemployment demand,340
