Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Total
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,10-14,379
2016,6,Gràcia,29,el Coll,Male,10-14,151
2016,6,Gràcia,30,la Salut,Male,10-14,297
2016,6,Gràcia,31,la Vila de Gràcia,Male,10-14,891
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,10-14,622
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,10-14,477
2016,7,Horta-Guinardó,34,Can Baró,Male,10-14,178
2016,7,Horta-Guinardó,35,el Guinardó,Male,10-14,749
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,10-14,232
2016,7,Horta-Guinardó,37,el Carmel,Male,10-14,683
2016,7,Horta-Guinardó,38,la Teixonera,Male,10-14,261
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,10-14,140
2016,7,Horta-Guinardó,40,Montbau,Male,10-14,106
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,10-14,115
2016,7,Horta-Guinardó,42,la Clota,Male,10-14,10
2016,7,Horta-Guinardó,43,Horta,Male,10-14,621
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,10-14,521
2016,8,Nou Barris,45,Porta,Male,10-14,464
2016,8,Nou Barris,46,el Turó de la Peira,Male,10-14,339
2016,8,Nou Barris,47,Can Peguera,Male,10-14,50
2016,8,Nou Barris,48,la Guineueta,Male,10-14,342
2016,8,Nou Barris,49,Canyelles,Male,10-14,158
2016,8,Nou Barris,50,les Roquetes,Male,10-14,412
2016,8,Nou Barris,51,Verdun,Male,10-14,250
2016,8,Nou Barris,52,la Prosperitat,Male,10-14,556
2016,8,Nou Barris,53,la Trinitat Nova,Male,10-14,191
2016,8,Nou Barris,54,Torre Baró,Male,10-14,93
2016,8,Nou Barris,55,Ciutat Meridiana,Male,10-14,263
2016,8,Nou Barris,56,Vallbona,Male,10-14,36
2016,9,Sant Andreu,57,la Trinitat Vella,Male,10-14,245
2016,9,Sant Andreu,58,Baró de Viver,Male,10-14,69
2016,9,Sant Andreu,59,el Bon Pastor,Male,10-14,353
2016,9,Sant Andreu,60,Sant Andreu,Male,10-14,1185
2016,9,Sant Andreu,61,la Sagrera,Male,10-14,527
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,10-14,264
2016,9,Sant Andreu,63,Navas,Male,10-14,470
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,10-14,621
2016,10,Sant Martí,65,el Clot,Male,10-14,577
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,10-14,255
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,10-14,273
2016,10,Sant Martí,68,el Poblenou,Male,10-14,889
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,10-14,368
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,10-14,516
2016,10,Sant Martí,71,Provençals del Poblenou,Male,10-14,427
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,10-14,562
2016,10,Sant Martí,73,la Verneda i la Pau,Male,10-14,611
2016,1,Ciutat Vella,1,el Raval,Male,15-19,1045
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,15-19,209
2016,1,Ciutat Vella,3,la Barceloneta,Male,15-19,251
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,15-19,431
2016,2,Eixample,5,el Fort Pienc,Male,15-19,608
2016,2,Eixample,6,la Sagrada Família,Male,15-19,928
2016,2,Eixample,7,la Dreta de l'Eixample,Male,15-19,885
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,15-19,776
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,15-19,1024
2016,2,Eixample,10,Sant Antoni,Male,15-19,646
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,15-19,780
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,15-19,19
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,15-19,756
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,202
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,15-19,298
2016,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,368
2016,3,Sants-Montjuïc,17,Sants - Badal,Male,15-19,449
2016,3,Sants-Montjuïc,18,Sants,Male,15-19,796
2016,4,Les Corts,19,les Corts,Male,15-19,940
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,15-19,457
2016,4,Les Corts,21,Pedralbes,Male,15-19,316
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,129
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,15-19,653
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,15-19,519
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,667
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,15-19,1250
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,695
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,15-19,326
2016,6,Gràcia,29,el Coll,Male,15-19,143
2016,6,Gràcia,30,la Salut,Male,15-19,292
2016,6,Gràcia,31,la Vila de Gràcia,Male,15-19,773
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,15-19,592
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,15-19,503
2016,7,Horta-Guinardó,34,Can Baró,Male,15-19,182
2016,7,Horta-Guinardó,35,el Guinardó,Male,15-19,745
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,15-19,234
2016,7,Horta-Guinardó,37,el Carmel,Male,15-19,665
2016,7,Horta-Guinardó,38,la Teixonera,Male,15-19,243
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,134
2016,7,Horta-Guinardó,40,Montbau,Male,15-19,103
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,15-19,142
2016,7,Horta-Guinardó,42,la Clota,Male,15-19,13
2016,7,Horta-Guinardó,43,Horta,Male,15-19,561
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,15-19,501
2016,8,Nou Barris,45,Porta,Male,15-19,488
2016,8,Nou Barris,46,el Turó de la Peira,Male,15-19,313
2016,8,Nou Barris,47,Can Peguera,Male,15-19,65
2016,8,Nou Barris,48,la Guineueta,Male,15-19,333
2016,8,Nou Barris,49,Canyelles,Male,15-19,154
2016,8,Nou Barris,50,les Roquetes,Male,15-19,354
2016,8,Nou Barris,51,Verdun,Male,15-19,279
2016,8,Nou Barris,52,la Prosperitat,Male,15-19,569
2016,8,Nou Barris,53,la Trinitat Nova,Male,15-19,169
2016,8,Nou Barris,54,Torre Baró,Male,15-19,89
2016,8,Nou Barris,55,Ciutat Meridiana,Male,15-19,251
2016,8,Nou Barris,56,Vallbona,Male,15-19,33
2016,9,Sant Andreu,57,la Trinitat Vella,Male,15-19,276
2016,9,Sant Andreu,58,Baró de Viver,Male,15-19,69
2016,9,Sant Andreu,59,el Bon Pastor,Male,15-19,296
2016,9,Sant Andreu,60,Sant Andreu,Male,15-19,1172
2016,9,Sant Andreu,61,la Sagrera,Male,15-19,604
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,283
2016,9,Sant Andreu,63,Navas,Male,15-19,456
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,15-19,702
2016,10,Sant Martí,65,el Clot,Male,15-19,658
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,273
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,15-19,326
2016,10,Sant Martí,68,el Poblenou,Male,15-19,651
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,15-19,259
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,15-19,544
2016,10,Sant Martí,71,Provençals del Poblenou,Male,15-19,423
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,516
2016,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,610
2016,1,Ciutat Vella,1,el Raval,Male,20-24,1632
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,480
2016,1,Ciutat Vella,3,la Barceloneta,Male,20-24,412
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,20-24,569
2016,2,Eixample,5,el Fort Pienc,Male,20-24,742
2016,2,Eixample,6,la Sagrada Família,Male,20-24,1190
2016,2,Eixample,7,la Dreta de l'Eixample,Male,20-24,1003
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,20-24,1017
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,20-24,1345
2016,2,Eixample,10,Sant Antoni,Male,20-24,864
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,20-24,993
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,20-24,34
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,828
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,231
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,382
2016,3,Sants-Montjuïc,16,la Bordeta,Male,20-24,422
2016,3,Sants-Montjuïc,17,Sants - Badal,Male,20-24,573
2016,3,Sants-Montjuïc,18,Sants,Male,20-24,931
2016,4,Les Corts,19,les Corts,Male,20-24,1040
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,20-24,563
2016,4,Les Corts,21,Pedralbes,Male,20-24,325
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,20-24,113
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,20-24,614
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,20-24,494
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,20-24,761
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,20-24,1263
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,746
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,20-24,352
2016,6,Gràcia,29,el Coll,Male,20-24,172
2016,6,Gràcia,30,la Salut,Male,20-24,295
2016,6,Gràcia,31,la Vila de Gràcia,Male,20-24,992
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,788
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,20-24,571
2016,7,Horta-Guinardó,34,Can Baró,Male,20-24,202
2016,7,Horta-Guinardó,35,el Guinardó,Male,20-24,769
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,221
2016,7,Horta-Guinardó,37,el Carmel,Male,20-24,758
2016,7,Horta-Guinardó,38,la Teixonera,Male,20-24,280
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,20-24,152
2016,7,Horta-Guinardó,40,Montbau,Male,20-24,80
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,20-24,116
2016,7,Horta-Guinardó,42,la Clota,Male,20-24,14
2016,7,Horta-Guinardó,43,Horta,Male,20-24,631
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,20-24,613
2016,8,Nou Barris,45,Porta,Male,20-24,517
2016,8,Nou Barris,46,el Turó de la Peira,Male,20-24,413
2016,8,Nou Barris,47,Can Peguera,Male,20-24,56
2016,8,Nou Barris,48,la Guineueta,Male,20-24,300
2016,8,Nou Barris,49,Canyelles,Male,20-24,160
2016,8,Nou Barris,50,les Roquetes,Male,20-24,437
2016,8,Nou Barris,51,Verdun,Male,20-24,279
2016,8,Nou Barris,52,la Prosperitat,Male,20-24,556
2016,8,Nou Barris,53,la Trinitat Nova,Male,20-24,194
2016,8,Nou Barris,54,Torre Baró,Male,20-24,80
2016,8,Nou Barris,55,Ciutat Meridiana,Male,20-24,309
2016,8,Nou Barris,56,Vallbona,Male,20-24,36
2016,9,Sant Andreu,57,la Trinitat Vella,Male,20-24,321
2016,9,Sant Andreu,58,Baró de Viver,Male,20-24,83
2016,9,Sant Andreu,59,el Bon Pastor,Male,20-24,300
2016,9,Sant Andreu,60,Sant Andreu,Male,20-24,1181
2016,9,Sant Andreu,61,la Sagrera,Male,20-24,647
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,20-24,313
2016,9,Sant Andreu,63,Navas,Male,20-24,507
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,20-24,829
2016,10,Sant Martí,65,el Clot,Male,20-24,653
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,20-24,388
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,20-24,270
2016,10,Sant Martí,68,el Poblenou,Male,20-24,643
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,20-24,198
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,652
2016,10,Sant Martí,71,Provençals del Poblenou,Male,20-24,485
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,20-24,580
2016,10,Sant Martí,73,la Verneda i la Pau,Male,20-24,653
2016,1,Ciutat Vella,1,el Raval,Male,25-29,2700
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,25-29,969
2016,1,Ciutat Vella,3,la Barceloneta,Male,25-29,749
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,25-29,1109
2016,2,Eixample,5,el Fort Pienc,Male,25-29,1042
2016,2,Eixample,6,la Sagrada Família,Male,25-29,1748
2016,2,Eixample,7,la Dreta de l'Eixample,Male,25-29,1429
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,25-29,1490
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,25-29,2011
2016,2,Eixample,10,Sant Antoni,Male,25-29,1325
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,25-29,1518
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,25-29,46
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,25-29,891
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,25-29,382
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,25-29,560
2016,3,Sants-Montjuïc,16,la Bordeta,Male,25-29,601
2016,3,Sants-Montjuïc,17,Sants - Badal,Male,25-29,810
2016,3,Sants-Montjuïc,18,Sants,Male,25-29,1349
2016,4,Les Corts,19,les Corts,Male,25-29,1389
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,25-29,787
2016,4,Les Corts,21,Pedralbes,Male,25-29,344
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,25-29,107
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,25-29,628
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,25-29,383
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,25-29,687
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,25-29,1278
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,25-29,859
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,25-29,456
2016,6,Gràcia,29,el Coll,Male,25-29,209
2016,6,Gràcia,30,la Salut,Male,25-29,381
2016,6,Gràcia,31,la Vila de Gràcia,Male,25-29,1717
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,25-29,977
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,25-29,798
2016,7,Horta-Guinardó,34,Can Baró,Male,25-29,288
2016,7,Horta-Guinardó,35,el Guinardó,Male,25-29,1001
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,25-29,217
2016,7,Horta-Guinardó,37,el Carmel,Male,25-29,858
2016,7,Horta-Guinardó,38,la Teixonera,Male,25-29,328
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,25-29,179
2016,7,Horta-Guinardó,40,Montbau,Male,25-29,119
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,25-29,136
2016,7,Horta-Guinardó,42,la Clota,Male,25-29,15
2016,7,Horta-Guinardó,43,Horta,Male,25-29,683
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,25-29,634
2016,8,Nou Barris,45,Porta,Male,25-29,633
2016,8,Nou Barris,46,el Turó de la Peira,Male,25-29,403
2016,8,Nou Barris,47,Can Peguera,Male,25-29,68
2016,8,Nou Barris,48,la Guineueta,Male,25-29,337
2016,8,Nou Barris,49,Canyelles,Male,25-29,175
2016,8,Nou Barris,50,les Roquetes,Male,25-29,476
2016,8,Nou Barris,51,Verdun,Male,25-29,357
2016,8,Nou Barris,52,la Prosperitat,Male,25-29,623
2016,8,Nou Barris,53,la Trinitat Nova,Male,25-29,208
2016,8,Nou Barris,54,Torre Baró,Male,25-29,98
2016,8,Nou Barris,55,Ciutat Meridiana,Male,25-29,303
2016,8,Nou Barris,56,Vallbona,Male,25-29,27
2016,9,Sant Andreu,57,la Trinitat Vella,Male,25-29,350
2016,9,Sant Andreu,58,Baró de Viver,Male,25-29,70
2016,9,Sant Andreu,59,el Bon Pastor,Male,25-29,320
2016,9,Sant Andreu,60,Sant Andreu,Male,25-29,1440
2016,9,Sant Andreu,61,la Sagrera,Male,25-29,767
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,25-29,329
2016,9,Sant Andreu,63,Navas,Male,25-29,621
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,25-29,1143
2016,10,Sant Martí,65,el Clot,Male,25-29,759
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,25-29,496
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,25-29,212
2016,10,Sant Martí,68,el Poblenou,Male,25-29,836
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,25-29,207
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,25-29,804
2016,10,Sant Martí,71,Provençals del Poblenou,Male,25-29,608
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,25-29,691
2016,10,Sant Martí,73,la Verneda i la Pau,Male,25-29,701
2016,1,Ciutat Vella,1,el Raval,Male,30-34,3040
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,30-34,1028
2016,1,Ciutat Vella,3,la Barceloneta,Male,30-34,926
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,30-34,1415
2016,2,Eixample,5,el Fort Pienc,Male,30-34,1327
2016,2,Eixample,6,la Sagrada Família,Male,30-34,2096
2016,2,Eixample,7,la Dreta de l'Eixample,Male,30-34,1732
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,30-34,1798
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,30-34,2420
2016,2,Eixample,10,Sant Antoni,Male,30-34,1720
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,30-34,2070
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,30-34,63
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,30-34,979
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,30-34,430
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,30-34,835
2016,3,Sants-Montjuïc,16,la Bordeta,Male,30-34,681
2016,3,Sants-Montjuïc,17,Sants - Badal,Male,30-34,961
2016,3,Sants-Montjuïc,18,Sants,Male,30-34,1750
2016,4,Les Corts,19,les Corts,Male,30-34,1528
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,30-34,814
2016,4,Les Corts,21,Pedralbes,Male,30-34,310
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,30-34,122
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,30-34,628
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,30-34,375
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,30-34,700
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,30-34,1307
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,30-34,1020
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,30-34,532
2016,6,Gràcia,29,el Coll,Male,30-34,264
2016,6,Gràcia,30,la Salut,Male,30-34,507
2016,6,Gràcia,31,la Vila de Gràcia,Male,30-34,2446
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,30-34,1349
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,30-34,913
2016,7,Horta-Guinardó,34,Can Baró,Male,30-34,308
2016,7,Horta-Guinardó,35,el Guinardó,Male,30-34,1250
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,30-34,248
2016,7,Horta-Guinardó,37,el Carmel,Male,30-34,1062
2016,7,Horta-Guinardó,38,la Teixonera,Male,30-34,395
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,30-34,222
2016,7,Horta-Guinardó,40,Montbau,Male,30-34,135
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,30-34,172
2016,7,Horta-Guinardó,42,la Clota,Male,30-34,37
2016,7,Horta-Guinardó,43,Horta,Male,30-34,793
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,30-34,770
2016,8,Nou Barris,45,Porta,Male,30-34,748
2016,8,Nou Barris,46,el Turó de la Peira,Male,30-34,521
2016,8,Nou Barris,47,Can Peguera,Male,30-34,68
2016,8,Nou Barris,48,la Guineueta,Male,30-34,382
2016,8,Nou Barris,49,Canyelles,Male,30-34,192
2016,8,Nou Barris,50,les Roquetes,Male,30-34,547
2016,8,Nou Barris,51,Verdun,Male,30-34,386
2016,8,Nou Barris,52,la Prosperitat,Male,30-34,851
2016,8,Nou Barris,53,la Trinitat Nova,Male,30-34,242
2016,8,Nou Barris,54,Torre Baró,Male,30-34,87
2016,8,Nou Barris,55,Ciutat Meridiana,Male,30-34,352
2016,8,Nou Barris,56,Vallbona,Male,30-34,38
2016,9,Sant Andreu,57,la Trinitat Vella,Male,30-34,402
2016,9,Sant Andreu,58,Baró de Viver,Male,30-34,93
2016,9,Sant Andreu,59,el Bon Pastor,Male,30-34,381
2016,9,Sant Andreu,60,Sant Andreu,Male,30-34,1849
2016,9,Sant Andreu,61,la Sagrera,Male,30-34,984
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,30-34,445
2016,9,Sant Andreu,63,Navas,Male,30-34,737
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,30-34,1559
2016,10,Sant Martí,65,el Clot,Male,30-34,1011
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,30-34,697
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,30-34,225
2016,10,Sant Martí,68,el Poblenou,Male,30-34,1287
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,30-34,517
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,30-34,953
2016,10,Sant Martí,71,Provençals del Poblenou,Male,30-34,737
2016,10,Sant Martí,72,Sant Martí de Provençals,Male,30-34,768
2016,10,Sant Martí,73,la Verneda i la Pau,Male,30-34,916
2016,1,Ciutat Vella,1,el Raval,Male,35-39,3252
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,35-39,1008
2016,1,Ciutat Vella,3,la Barceloneta,Male,35-39,838
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,35-39,1401
2016,2,Eixample,5,el Fort Pienc,Male,35-39,1506
2016,2,Eixample,6,la Sagrada Família,Male,35-39,2200
2016,2,Eixample,7,la Dreta de l'Eixample,Male,35-39,1866
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,35-39,1868
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,35-39,2454
2016,2,Eixample,10,Sant Antoni,Male,35-39,1890
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,35-39,2237
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,35-39,44
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,35-39,1104
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,35-39,451
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,35-39,772
2016,3,Sants-Montjuïc,16,la Bordeta,Male,35-39,698
2016,3,Sants-Montjuïc,17,Sants - Badal,Male,35-39,997
2016,3,Sants-Montjuïc,18,Sants,Male,35-39,1806
2016,4,Les Corts,19,les Corts,Male,35-39,1662
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,35-39,861
2016,4,Les Corts,21,Pedralbes,Male,35-39,313
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,35-39,156
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,35-39,793
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,35-39,443
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,35-39,784
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,35-39,1394
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,35-39,1060
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,35-39,614
2016,6,Gràcia,29,el Coll,Male,35-39,310
2016,6,Gràcia,30,la Salut,Male,35-39,502
2016,6,Gràcia,31,la Vila de Gràcia,Male,35-39,2667
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,35-39,1447
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,35-39,1040
2016,7,Horta-Guinardó,34,Can Baró,Male,35-39,377
2016,7,Horta-Guinardó,35,el Guinardó,Male,35-39,1498
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,35-39,314
2016,7,Horta-Guinardó,37,el Carmel,Male,35-39,1350
2016,7,Horta-Guinardó,38,la Teixonera,Male,35-39,512
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,35-39,231
2016,7,Horta-Guinardó,40,Montbau,Male,35-39,160
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,35-39,169
2016,7,Horta-Guinardó,42,la Clota,Male,35-39,33
2016,7,Horta-Guinardó,43,Horta,Male,35-39,977
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,35-39,1009
2016,8,Nou Barris,45,Porta,Male,35-39,1049
2016,8,Nou Barris,46,el Turó de la Peira,Male,35-39,566
2016,8,Nou Barris,47,Can Peguera,Male,35-39,86
2016,8,Nou Barris,48,la Guineueta,Male,35-39,508
2016,8,Nou Barris,49,Canyelles,Male,35-39,223
2016,8,Nou Barris,50,les Roquetes,Male,35-39,718
2016,8,Nou Barris,51,Verdun,Male,35-39,479
2016,8,Nou Barris,52,la Prosperitat,Male,35-39,1136
2016,8,Nou Barris,53,la Trinitat Nova,Male,35-39,292
2016,8,Nou Barris,54,Torre Baró,Male,35-39,123
2016,8,Nou Barris,55,Ciutat Meridiana,Male,35-39,477
2016,8,Nou Barris,56,Vallbona,Male,35-39,75
2016,9,Sant Andreu,57,la Trinitat Vella,Male,35-39,559
2016,9,Sant Andreu,58,Baró de Viver,Male,35-39,117
2016,9,Sant Andreu,59,el Bon Pastor,Male,35-39,591
2016,9,Sant Andreu,60,Sant Andreu,Male,35-39,2327
2016,9,Sant Andreu,61,la Sagrera,Male,35-39,1173
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,35-39,542
2016,9,Sant Andreu,63,Navas,Male,35-39,885
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,35-39,1737
